id,group,page,converted
12778,control,old page,no
20535,treatment,new page,no
20395,treatment,new page,yes
12311,control,old page,yes
20869,treatment,new page,no
12299,control,old page,no
11933,control,old page,no
20086,treatment,new page,no
13056,control,old page,no
12128,control,old page,no
12701,control,old page,no
22098,treatment,new page,no
12161,control,old page,no
11926,control,old page,no
12970,control,old page,no
12822,control,old page,no
12161,control,old page,yes
19660,treatment,new page,no
12098,control,old page,no
19482,treatment,new page,yes
12411,control,old page,yes
20625,treatment,new page,yes
13132,control,old page,yes
19565,treatment,new page,no
20204,treatment,new page,no
12585,control,old page,no
12843,control,old page,no
20456,treatment,new page,no
22443,treatment,new page,no
12181,control,old page,no
11986,control,old page,no
13366,control,old page,no
13067,control,old page,no
12331,control,old page,yes
13287,control,old page,yes
21310,treatment,new page,no
12012,control,old page,yes
12769,control,old page,no
19031,treatment,new page,no
19221,treatment,new page,no
12294,control,old page,no
13306,control,old page,no
20019,treatment,new page,no
12536,control,old page,no
12510,control,old page,no
20806,treatment,new page,no
22243,treatment,new page,no
12248,control,old page,no
21817,treatment,new page,no
20024,treatment,new page,no
21843,treatment,new page,no
11921,control,old page,no
13324,control,old page,no
19539,treatment,new page,no
19493,treatment,new page,yes
21743,treatment,new page,no
13346,control,old page,no
19075,treatment,new page,no
12414,control,old page,no
19579,treatment,new page,no
21348,treatment,new page,no
20585,treatment,new page,no
22155,treatment,new page,no
12485,control,old page,no
12049,control,old page,no
19355,treatment,new page,no
19365,treatment,new page,no
13076,control,old page,no
12849,control,old page,no
13400,control,old page,no
20270,treatment,new page,yes
21466,treatment,new page,no
20642,treatment,new page,no
19261,treatment,new page,no
21480,treatment,new page,no
13068,control,old page,no
12358,control,old page,yes
19939,treatment,new page,no
13152,control,old page,yes
22355,treatment,new page,no
13060,control,old page,no
18900,treatment,new page,no
19204,treatment,new page,no
20696,treatment,new page,no
12725,control,old page,no
20464,treatment,new page,no
12323,control,old page,no
13208,control,old page,no
12682,control,old page,yes
19837,treatment,new page,no
19057,treatment,new page,yes
20809,treatment,new page,no
12417,control,old page,no
20708,treatment,new page,no
13115,control,old page,no
12077,control,old page,no
12051,control,old page,no
19434,treatment,new page,no
21578,treatment,new page,no
11976,control,old page,no
19629,treatment,new page,no
19468,treatment,new page,no
21931,treatment,new page,no
20285,treatment,new page,no
21205,treatment,new page,yes
12351,control,old page,yes
19635,treatment,new page,yes
22423,treatment,new page,no
12577,control,old page,no
13222,control,old page,no
22011,treatment,new page,no
12072,control,old page,no
19974,treatment,new page,no
11930,control,old page,no
19993,treatment,new page,no
21300,treatment,new page,no
20330,treatment,new page,no
19522,treatment,new page,no
12820,control,old page,no
13390,control,old page,no
21394,treatment,new page,no
13053,control,old page,no
19858,treatment,new page,no
12678,control,old page,no
13045,control,old page,no
11935,control,old page,no
12204,control,old page,no
22321,treatment,new page,no
12714,control,old page,no
11945,control,old page,no
13093,control,old page,no
21302,treatment,new page,no
21515,treatment,new page,no
12282,control,old page,no
12281,control,old page,yes
12327,control,old page,no
12725,control,old page,no
12519,control,old page,no
12216,control,old page,no
21628,treatment,new page,no
20868,treatment,new page,no
21030,treatment,new page,no
12721,control,old page,no
12797,control,old page,no
12336,control,old page,no
12876,control,old page,no
21867,treatment,new page,no
13025,control,old page,no
12402,control,old page,no
20863,treatment,new page,no
20318,treatment,new page,yes
19585,treatment,new page,no
11903,control,old page,no
22025,treatment,new page,no
11961,control,old page,no
12174,control,old page,no
22282,treatment,new page,no
21933,treatment,new page,yes
13140,control,old page,no
19314,treatment,new page,no
12440,control,old page,no
21007,treatment,new page,no
19117,treatment,new page,yes
12237,control,old page,no
21320,treatment,new page,no
20852,treatment,new page,no
12803,control,old page,no
13409,control,old page,no
21539,treatment,new page,no
13050,control,old page,no
21214,treatment,new page,no
13444,control,old page,yes
21259,treatment,new page,no
19275,treatment,new page,no
19309,treatment,new page,no
21759,treatment,new page,no
19815,treatment,new page,no
19850,treatment,new page,yes
22400,treatment,new page,no
20332,treatment,new page,no
19700,treatment,new page,no
12553,control,old page,no
12727,control,old page,no
11965,control,old page,yes
11959,control,old page,no
19795,treatment,new page,no
13224,control,old page,no
12973,control,old page,no
12373,control,old page,no
20756,treatment,new page,no
19268,treatment,new page,no
12130,control,old page,no
13255,control,old page,yes
13388,control,old page,no
12324,control,old page,no
19938,treatment,new page,no
12432,control,old page,no
22347,treatment,new page,no
12241,control,old page,no
22144,treatment,new page,no
19824,treatment,new page,yes
19349,treatment,new page,no
12818,control,old page,no
11937,control,old page,no
13401,control,old page,yes
12699,control,old page,no
18944,treatment,new page,no
12799,control,old page,yes
13038,control,old page,no
21199,treatment,new page,no
11878,control,old page,no
12718,control,old page,no
12681,control,old page,no
21079,treatment,new page,no
12325,control,old page,no
20871,treatment,new page,yes
21846,treatment,new page,no
13167,control,old page,no
12445,control,old page,no
19555,treatment,new page,yes
19331,treatment,new page,yes
19871,treatment,new page,no
21995,treatment,new page,no
12031,control,old page,no
12250,control,old page,no
11946,control,old page,no
21419,treatment,new page,no
12904,control,old page,no
21565,treatment,new page,no
12319,control,old page,no
13340,control,old page,no
11913,control,old page,no
21253,treatment,new page,no
21017,treatment,new page,no
13180,control,old page,no
21658,treatment,new page,no
19252,treatment,new page,no
20005,treatment,new page,no
12752,control,old page,no
12688,control,old page,no
19438,treatment,new page,no
13201,control,old page,yes
20991,treatment,new page,yes
12710,control,old page,no
19963,treatment,new page,no
13272,control,old page,no
19933,treatment,new page,yes
22213,treatment,new page,no
13254,control,old page,no
12791,control,old page,no
13052,control,old page,yes
21332,treatment,new page,no
20453,treatment,new page,no
13055,control,old page,yes
12535,control,old page,no
12494,control,old page,no
12150,control,old page,yes
12879,control,old page,no
12597,control,old page,no
21754,treatment,new page,no
20780,treatment,new page,yes
19061,treatment,new page,no
13119,control,old page,no
12518,control,old page,no
12761,control,old page,yes
21992,treatment,new page,no
21546,treatment,new page,no
22122,treatment,new page,no
21497,treatment,new page,no
22302,treatment,new page,no
13008,control,old page,no
20292,treatment,new page,no
12761,control,old page,yes
12977,control,old page,no
21499,treatment,new page,no
12314,control,old page,no
12538,control,old page,no
19992,treatment,new page,no
21433,treatment,new page,no
20480,treatment,new page,no
12640,control,old page,yes
12331,control,old page,no
12745,control,old page,no
22383,treatment,new page,no
22414,treatment,new page,no
12085,control,old page,no
19523,treatment,new page,yes
19474,treatment,new page,no
12963,control,old page,no
12845,control,old page,no
12807,control,old page,no
21897,treatment,new page,yes
13429,control,old page,no
20932,treatment,new page,no
12379,control,old page,no
19978,treatment,new page,no
12516,control,old page,no
13198,control,old page,no
12820,control,old page,no
12390,control,old page,no
21590,treatment,new page,no
12139,control,old page,no
19124,treatment,new page,no
12666,control,old page,no
20567,treatment,new page,no
21266,treatment,new page,no
12557,control,old page,no
13432,control,old page,no
20832,treatment,new page,no
18925,treatment,new page,yes
12218,control,old page,no
21574,treatment,new page,no
12692,control,old page,no
19543,treatment,new page,no
12647,control,old page,no
21329,treatment,new page,no
12668,control,old page,no
13351,control,old page,yes
22104,treatment,new page,no
12973,control,old page,no
12232,control,old page,no
12558,control,old page,no
11899,control,old page,yes
13301,control,old page,no
11889,control,old page,no
21184,treatment,new page,no
21267,treatment,new page,no
19203,treatment,new page,no
11889,control,old page,no
12248,control,old page,no
21396,treatment,new page,no
12578,control,old page,no
21994,treatment,new page,no
12607,control,old page,no
12334,control,old page,no
12034,control,old page,no
13432,control,old page,no
21161,treatment,new page,no
22099,treatment,new page,no
12055,control,old page,no
12160,control,old page,yes
13310,control,old page,no
13428,control,old page,no
19722,treatment,new page,no
21111,treatment,new page,no
12223,control,old page,no
12599,control,old page,no
20454,treatment,new page,no
21408,treatment,new page,no
19828,treatment,new page,yes
20484,treatment,new page,no
11963,control,old page,no
21242,treatment,new page,no
20082,treatment,new page,yes
19243,treatment,new page,no
12372,control,old page,yes
12532,control,old page,no
19912,treatment,new page,no
13186,control,old page,no
21913,treatment,new page,no
20500,treatment,new page,no
19254,treatment,new page,no
12119,control,old page,no
19172,treatment,new page,no
11981,control,old page,yes
19707,treatment,new page,yes
21525,treatment,new page,no
19643,treatment,new page,no
19953,treatment,new page,no
12945,control,old page,no
12977,control,old page,no
19857,treatment,new page,no
20847,treatment,new page,no
12378,control,old page,no
13219,control,old page,no
13280,control,old page,no
20919,treatment,new page,no
12243,control,old page,no
13120,control,old page,no
12411,control,old page,no
21382,treatment,new page,yes
12939,control,old page,no
13343,control,old page,no
22348,treatment,new page,no
21194,treatment,new page,no
20999,treatment,new page,yes
12399,control,old page,no
19647,treatment,new page,no
13358,control,old page,no
19267,treatment,new page,no
20709,treatment,new page,no
12113,control,old page,yes
22130,treatment,new page,yes
11898,control,old page,no
21507,treatment,new page,no
19788,treatment,new page,yes
20855,treatment,new page,no
12770,control,old page,no
12784,control,old page,no
20411,treatment,new page,no
21192,treatment,new page,no
12841,control,old page,no
20715,treatment,new page,no
12133,control,old page,no
12864,control,old page,no
19849,treatment,new page,no
13360,control,old page,no
12683,control,old page,no
12151,control,old page,no
12662,control,old page,no
19174,treatment,new page,no
19911,treatment,new page,no
18999,treatment,new page,no
19206,treatment,new page,no
18973,treatment,new page,no
19999,treatment,new page,yes
11925,control,old page,no
12741,control,old page,no
12735,control,old page,no
21523,treatment,new page,no
13382,control,old page,no
20912,treatment,new page,no
20838,treatment,new page,no
20289,treatment,new page,no
20439,treatment,new page,yes
13205,control,old page,yes
11995,control,old page,no
13075,control,old page,yes
21188,treatment,new page,no
12061,control,old page,no
13056,control,old page,no
20929,treatment,new page,no
12063,control,old page,no
13446,control,old page,yes
21738,treatment,new page,yes
12128,control,old page,no
20699,treatment,new page,no
20397,treatment,new page,no
18909,treatment,new page,yes
12767,control,old page,no
21283,treatment,new page,yes
12449,control,old page,no
12098,control,old page,no
12215,control,old page,no
12151,control,old page,no
12078,control,old page,no
12241,control,old page,yes
12269,control,old page,no
13151,control,old page,no
12759,control,old page,no
12091,control,old page,no
12828,control,old page,no
12626,control,old page,no
13158,control,old page,yes
20230,treatment,new page,no
12690,control,old page,no
13137,control,old page,yes
12696,control,old page,no
13232,control,old page,no
12544,control,old page,no
12871,control,old page,no
13448,control,old page,no
20457,treatment,new page,no
12442,control,old page,no
12394,control,old page,no
11968,control,old page,yes
18953,treatment,new page,no
12187,control,old page,no
21703,treatment,new page,no
21493,treatment,new page,no
12182,control,old page,no
12588,control,old page,no
13127,control,old page,no
13231,control,old page,no
13025,control,old page,no
20033,treatment,new page,no
20784,treatment,new page,no
20954,treatment,new page,no
21146,treatment,new page,no
12722,control,old page,no
21281,treatment,new page,no
19540,treatment,new page,no
21237,treatment,new page,no
20450,treatment,new page,no
20313,treatment,new page,no
12413,control,old page,no
22089,treatment,new page,no
13045,control,old page,no
21290,treatment,new page,no
20167,treatment,new page,yes
22373,treatment,new page,no
21599,treatment,new page,no
22375,treatment,new page,no
12064,control,old page,no
20056,treatment,new page,no
12783,control,old page,no
12895,control,old page,no
21494,treatment,new page,no
13004,control,old page,yes
13424,control,old page,no
13035,control,old page,no
12476,control,old page,yes
22187,treatment,new page,no
12350,control,old page,no
18980,treatment,new page,no
19956,treatment,new page,no
21043,treatment,new page,no
12176,control,old page,no
13401,control,old page,no
21841,treatment,new page,no
21249,treatment,new page,yes
21088,treatment,new page,no
13357,control,old page,no
21367,treatment,new page,no
12131,control,old page,no
21383,treatment,new page,no
12312,control,old page,no
20203,treatment,new page,no
13198,control,old page,no
21524,treatment,new page,no
22035,treatment,new page,no
12024,control,old page,no
12734,control,old page,no
12402,control,old page,no
21226,treatment,new page,no
13312,control,old page,no
13293,control,old page,no
12534,control,old page,no
20100,treatment,new page,no
12154,control,old page,no
13191,control,old page,no
21531,treatment,new page,no
12691,control,old page,yes
22142,treatment,new page,no
19223,treatment,new page,no
22253,treatment,new page,yes
12079,control,old page,no
12304,control,old page,no
11905,control,old page,no
12635,control,old page,no
12768,control,old page,no
12333,control,old page,yes
12713,control,old page,no
21450,treatment,new page,no
13400,control,old page,no
21234,treatment,new page,no
12426,control,old page,no
11937,control,old page,no
13042,control,old page,no
19003,treatment,new page,yes
13377,control,old page,no
19208,treatment,new page,no
21289,treatment,new page,no
12899,control,old page,no
21879,treatment,new page,no
12463,control,old page,no
19976,treatment,new page,yes
12646,control,old page,no
12254,control,old page,yes
22151,treatment,new page,no
21006,treatment,new page,no
13002,control,old page,no
19670,treatment,new page,no
20206,treatment,new page,no
20632,treatment,new page,no
11998,control,old page,no
12800,control,old page,no
22086,treatment,new page,no
20101,treatment,new page,no
21825,treatment,new page,no
12679,control,old page,no
13237,control,old page,no
21755,treatment,new page,no
12612,control,old page,no
21477,treatment,new page,no
12785,control,old page,no
20928,treatment,new page,no
13218,control,old page,no
22452,treatment,new page,no
21037,treatment,new page,no
21186,treatment,new page,no
12088,control,old page,yes
11916,control,old page,yes
12881,control,old page,no
12751,control,old page,no
12199,control,old page,no
12813,control,old page,no
12656,control,old page,no
12564,control,old page,no
19955,treatment,new page,yes
12427,control,old page,no
21949,treatment,new page,yes
20858,treatment,new page,yes
12622,control,old page,no
11899,control,old page,no
19689,treatment,new page,no
11929,control,old page,no
12003,control,old page,no
12797,control,old page,no
22125,treatment,new page,no
11948,control,old page,no
20681,treatment,new page,no
12589,control,old page,no
12315,control,old page,no
22123,treatment,new page,no
20639,treatment,new page,no
21511,treatment,new page,no
12123,control,old page,yes
20291,treatment,new page,yes
19913,treatment,new page,no
13195,control,old page,no
11991,control,old page,no
18988,treatment,new page,no
22083,treatment,new page,no
13373,control,old page,no
12981,control,old page,no
12911,control,old page,no
20168,treatment,new page,no
13427,control,old page,no
12412,control,old page,no
12136,control,old page,yes
22121,treatment,new page,no
12528,control,old page,yes
12284,control,old page,no
13148,control,old page,no
20955,treatment,new page,no
12367,control,old page,no
20367,treatment,new page,no
12465,control,old page,no
12821,control,old page,no
12588,control,old page,no
20132,treatment,new page,no
21324,treatment,new page,no
13018,control,old page,no
13099,control,old page,no
13398,control,old page,no
19525,treatment,new page,no
21959,treatment,new page,no
19534,treatment,new page,yes
13152,control,old page,no
12648,control,old page,no
13324,control,old page,no
12968,control,old page,no
12014,control,old page,no
11933,control,old page,no
20947,treatment,new page,yes
19571,treatment,new page,no
13453,control,old page,no
21414,treatment,new page,no
21220,treatment,new page,no
12930,control,old page,no
13033,control,old page,no
21487,treatment,new page,no
19080,treatment,new page,yes
12579,control,old page,no
12249,control,old page,yes
11999,control,old page,no
13009,control,old page,no
18983,treatment,new page,no
11975,control,old page,yes
21307,treatment,new page,yes
13366,control,old page,no
12348,control,old page,no
13315,control,old page,no
13115,control,old page,no
21710,treatment,new page,no
20205,treatment,new page,no
21157,treatment,new page,no
12911,control,old page,no
12815,control,old page,no
12390,control,old page,no
12145,control,old page,no
18928,treatment,new page,yes
12358,control,old page,no
13144,control,old page,no
12312,control,old page,yes
22231,treatment,new page,no
19602,treatment,new page,no
13105,control,old page,no
21901,treatment,new page,no
12752,control,old page,no
12639,control,old page,no
13130,control,old page,no
13018,control,old page,no
19152,treatment,new page,no
21502,treatment,new page,no
13169,control,old page,no
20153,treatment,new page,yes
20420,treatment,new page,no
22317,treatment,new page,yes
21609,treatment,new page,no
18996,treatment,new page,no
21600,treatment,new page,no
21816,treatment,new page,no
12153,control,old page,no
21118,treatment,new page,yes
12953,control,old page,no
20758,treatment,new page,no
19282,treatment,new page,yes
13014,control,old page,no
12905,control,old page,no
19066,treatment,new page,yes
20573,treatment,new page,yes
13409,control,old page,no
20162,treatment,new page,no
12809,control,old page,yes
12531,control,old page,no
19258,treatment,new page,no
13193,control,old page,no
11982,control,old page,no
13058,control,old page,yes
21479,treatment,new page,no
19869,treatment,new page,no
12156,control,old page,no
19044,treatment,new page,no
11989,control,old page,no
20486,treatment,new page,no
13159,control,old page,no
12870,control,old page,no
20542,treatment,new page,no
19385,treatment,new page,no
12001,control,old page,no
12133,control,old page,no
12356,control,old page,no
12607,control,old page,no
13271,control,old page,no
21673,treatment,new page,no
12103,control,old page,no
12840,control,old page,no
22152,treatment,new page,yes
12277,control,old page,no
13282,control,old page,no
12833,control,old page,no
12677,control,old page,no
12205,control,old page,no
20989,treatment,new page,no
12798,control,old page,yes
20933,treatment,new page,no
19016,treatment,new page,no
22067,treatment,new page,no
12551,control,old page,no
12826,control,old page,no
12745,control,old page,no
13370,control,old page,no
22173,treatment,new page,no
20470,treatment,new page,no
19012,treatment,new page,no
22051,treatment,new page,no
12022,control,old page,yes
13320,control,old page,no
19473,treatment,new page,no
12806,control,old page,no
12283,control,old page,no
20939,treatment,new page,no
20178,treatment,new page,no
21740,treatment,new page,no
21965,treatment,new page,no
20276,treatment,new page,yes
19276,treatment,new page,no
12823,control,old page,yes
13362,control,old page,no
13353,control,old page,no
12823,control,old page,no
19996,treatment,new page,no
13405,control,old page,no
19484,treatment,new page,no
19901,treatment,new page,yes
19937,treatment,new page,no
21893,treatment,new page,no
21287,treatment,new page,no
12207,control,old page,no
12638,control,old page,no
22136,treatment,new page,no
22353,treatment,new page,no
12057,control,old page,no
12938,control,old page,yes
13084,control,old page,no
22029,treatment,new page,no
19636,treatment,new page,no
19097,treatment,new page,yes
20595,treatment,new page,no
12634,control,old page,no
21863,treatment,new page,no
11888,control,old page,no
11988,control,old page,no
12635,control,old page,no
20660,treatment,new page,no
22318,treatment,new page,no
21780,treatment,new page,no
20971,treatment,new page,yes
12127,control,old page,no
12964,control,old page,no
13133,control,old page,no
11942,control,old page,no
12445,control,old page,no
12950,control,old page,no
12251,control,old page,no
13300,control,old page,no
20663,treatment,new page,no
12217,control,old page,yes
12307,control,old page,no
20050,treatment,new page,yes
12374,control,old page,no
20705,treatment,new page,yes
20202,treatment,new page,no
20248,treatment,new page,no
12657,control,old page,no
12306,control,old page,no
20112,treatment,new page,no
20243,treatment,new page,no
20537,treatment,new page,yes
20839,treatment,new page,yes
13234,control,old page,no
12326,control,old page,no
22277,treatment,new page,yes
13444,control,old page,yes
22401,treatment,new page,no
12556,control,old page,no
19666,treatment,new page,no
11952,control,old page,no
13173,control,old page,no
12357,control,old page,yes
19088,treatment,new page,no
12326,control,old page,no
18899,treatment,new page,no
20883,treatment,new page,yes
20569,treatment,new page,no
20737,treatment,new page,no
12928,control,old page,yes
12389,control,old page,no
19159,treatment,new page,no
20559,treatment,new page,yes
12235,control,old page,no
12061,control,old page,no
12753,control,old page,no
13124,control,old page,no
12190,control,old page,no
12437,control,old page,no
21349,treatment,new page,no
12674,control,old page,no
13213,control,old page,no
12574,control,old page,yes
21008,treatment,new page,no
21528,treatment,new page,no
11897,control,old page,no
21950,treatment,new page,no
12645,control,old page,no
20350,treatment,new page,yes
19101,treatment,new page,no
13051,control,old page,no
21986,treatment,new page,no
12103,control,old page,no
20364,treatment,new page,no
21773,treatment,new page,no
13288,control,old page,no
12560,control,old page,yes
21798,treatment,new page,no
20325,treatment,new page,no
22217,treatment,new page,no
12931,control,old page,no
20790,treatment,new page,no
13149,control,old page,yes
13222,control,old page,yes
20221,treatment,new page,no
12623,control,old page,no
21040,treatment,new page,no
22003,treatment,new page,yes
12624,control,old page,no
12830,control,old page,no
12350,control,old page,no
12253,control,old page,yes
20722,treatment,new page,yes
12701,control,old page,yes
19051,treatment,new page,no
19514,treatment,new page,no
12396,control,old page,no
22361,treatment,new page,yes
20556,treatment,new page,no
22069,treatment,new page,yes
13323,control,old page,no
22172,treatment,new page,no
12999,control,old page,no
20123,treatment,new page,yes
12246,control,old page,yes
13331,control,old page,no
13390,control,old page,no
12297,control,old page,no
13363,control,old page,yes
22410,treatment,new page,no
12894,control,old page,no
19496,treatment,new page,no
12171,control,old page,no
19819,treatment,new page,no
12917,control,old page,no
12789,control,old page,no
19227,treatment,new page,yes
19035,treatment,new page,yes
13258,control,old page,yes
12147,control,old page,no
19882,treatment,new page,yes
22107,treatment,new page,yes
21917,treatment,new page,no
11977,control,old page,no
12717,control,old page,no
12605,control,old page,no
13379,control,old page,yes
12159,control,old page,no
12702,control,old page,no
12073,control,old page,no
13172,control,old page,no
12577,control,old page,no
21405,treatment,new page,no
21024,treatment,new page,no
12213,control,old page,no
13319,control,old page,no
13353,control,old page,no
20682,treatment,new page,no
13135,control,old page,no
22008,treatment,new page,no
12296,control,old page,no
19356,treatment,new page,no
12561,control,old page,no
12298,control,old page,no
20703,treatment,new page,no
22311,treatment,new page,no
22049,treatment,new page,no
21453,treatment,new page,no
12181,control,old page,no
12366,control,old page,no
19948,treatment,new page,no
19541,treatment,new page,no
12922,control,old page,no
13085,control,old page,no
21674,treatment,new page,no
13069,control,old page,no
22064,treatment,new page,no
20679,treatment,new page,no
20922,treatment,new page,no
20443,treatment,new page,no
12501,control,old page,no
12389,control,old page,no
13020,control,old page,no
12812,control,old page,yes
13438,control,old page,no
12027,control,old page,no
21000,treatment,new page,yes
12363,control,old page,no
19361,treatment,new page,no
12013,control,old page,no
21378,treatment,new page,no
20403,treatment,new page,yes
12748,control,old page,no
13019,control,old page,no
11918,control,old page,no
12141,control,old page,no
13277,control,old page,yes
21154,treatment,new page,no
20866,treatment,new page,no
22126,treatment,new page,no
12858,control,old page,no
21648,treatment,new page,no
13082,control,old page,no
12371,control,old page,no
20175,treatment,new page,no
12139,control,old page,no
21355,treatment,new page,no
13113,control,old page,no
12977,control,old page,no
21779,treatment,new page,no
12860,control,old page,no
13109,control,old page,no
12851,control,old page,yes
21830,treatment,new page,yes
12099,control,old page,no
12892,control,old page,no
11973,control,old page,no
12287,control,old page,no
12162,control,old page,no
19215,treatment,new page,no
20986,treatment,new page,no
13122,control,old page,no
12972,control,old page,no
20867,treatment,new page,no
12179,control,old page,no
21836,treatment,new page,no
21753,treatment,new page,no
12412,control,old page,no
13039,control,old page,no
20943,treatment,new page,no
20752,treatment,new page,yes
12650,control,old page,no
19486,treatment,new page,no
12062,control,old page,no
20926,treatment,new page,no
12408,control,old page,yes
20814,treatment,new page,no
12488,control,old page,no
22174,treatment,new page,no
13310,control,old page,no
20719,treatment,new page,yes
19027,treatment,new page,no
12655,control,old page,no
21767,treatment,new page,no
20398,treatment,new page,no
12541,control,old page,no
12681,control,old page,no
19073,treatment,new page,no
12966,control,old page,yes
11951,control,old page,no
19403,treatment,new page,no
20448,treatment,new page,yes
13431,control,old page,no
20410,treatment,new page,no
13365,control,old page,no
20694,treatment,new page,no
20360,treatment,new page,no
20876,treatment,new page,no
11989,control,old page,no
21472,treatment,new page,no
19448,treatment,new page,no
13136,control,old page,no
12908,control,old page,yes
21217,treatment,new page,no
19761,treatment,new page,no
12090,control,old page,no
13291,control,old page,no
19935,treatment,new page,no
13264,control,old page,yes
12693,control,old page,no
19150,treatment,new page,no
12909,control,old page,no
12430,control,old page,no
12245,control,old page,no
19318,treatment,new page,no
11944,control,old page,yes
11977,control,old page,no
12641,control,old page,no
12119,control,old page,no
12418,control,old page,no
12196,control,old page,no
19377,treatment,new page,no
19167,treatment,new page,no
12244,control,old page,no
20114,treatment,new page,no
20610,treatment,new page,no
13399,control,old page,no
21459,treatment,new page,no
12803,control,old page,no
12140,control,old page,no
12775,control,old page,no
13280,control,old page,no
21998,treatment,new page,no
12520,control,old page,no
21065,treatment,new page,no
21521,treatment,new page,no
12998,control,old page,no
12960,control,old page,no
21916,treatment,new page,no
12401,control,old page,no
12014,control,old page,no
22047,treatment,new page,no
13318,control,old page,no
13317,control,old page,no
12075,control,old page,no
12093,control,old page,no
21172,treatment,new page,no
12403,control,old page,no
13068,control,old page,no
13090,control,old page,no
21536,treatment,new page,yes
13282,control,old page,no
12365,control,old page,no
13406,control,old page,yes
21907,treatment,new page,yes
21612,treatment,new page,no
12632,control,old page,yes
21104,treatment,new page,yes
13212,control,old page,no
19604,treatment,new page,no
21764,treatment,new page,no
13332,control,old page,no
13029,control,old page,no
13240,control,old page,no
13264,control,old page,no
12038,control,old page,no
12279,control,old page,no
20773,treatment,new page,no
20208,treatment,new page,no
12516,control,old page,no
11978,control,old page,no
13096,control,old page,no
12379,control,old page,no
11887,control,old page,no
13060,control,old page,no
19729,treatment,new page,no
19374,treatment,new page,yes
13333,control,old page,no
13339,control,old page,no
12245,control,old page,no
21010,treatment,new page,yes
12106,control,old page,no
12641,control,old page,yes
13154,control,old page,no
12996,control,old page,yes
12576,control,old page,no
18916,treatment,new page,no
20163,treatment,new page,no
12194,control,old page,yes
11943,control,old page,no
18881,treatment,new page,yes
12261,control,old page,yes
11886,control,old page,no
13087,control,old page,yes
20970,treatment,new page,no
21456,treatment,new page,yes
12756,control,old page,no
12266,control,old page,no
22148,treatment,new page,no
13314,control,old page,no
20726,treatment,new page,no
19667,treatment,new page,no
13151,control,old page,no
20308,treatment,new page,no
20840,treatment,new page,yes
13192,control,old page,no
13361,control,old page,no
12000,control,old page,no
19886,treatment,new page,no
21092,treatment,new page,no
13367,control,old page,no
21449,treatment,new page,yes
12843,control,old page,no
12039,control,old page,no
21087,treatment,new page,yes
12906,control,old page,no
13083,control,old page,no
19749,treatment,new page,no
21246,treatment,new page,no
13312,control,old page,no
13159,control,old page,no
13089,control,old page,no
12852,control,old page,no
12810,control,old page,no
19368,treatment,new page,no
12321,control,old page,no
12753,control,old page,no
12703,control,old page,no
22020,treatment,new page,yes
12047,control,old page,no
19453,treatment,new page,no
12278,control,old page,yes
19092,treatment,new page,no
20418,treatment,new page,yes
12642,control,old page,no
21766,treatment,new page,no
18976,treatment,new page,no
20593,treatment,new page,no
12467,control,old page,no
12404,control,old page,no
20169,treatment,new page,no
20416,treatment,new page,no
20372,treatment,new page,no
19962,treatment,new page,yes
20981,treatment,new page,yes
12157,control,old page,no
12642,control,old page,no
12780,control,old page,no
13061,control,old page,no
20259,treatment,new page,no
12627,control,old page,yes
12059,control,old page,no
12560,control,old page,no
12420,control,old page,no
12340,control,old page,no
12061,control,old page,no
12118,control,old page,no
12609,control,old page,no
21980,treatment,new page,no
21827,treatment,new page,no
20749,treatment,new page,no
13336,control,old page,no
12233,control,old page,yes
13364,control,old page,no
20314,treatment,new page,no
12917,control,old page,no
12265,control,old page,no
13145,control,old page,no
21213,treatment,new page,no
12642,control,old page,no
19286,treatment,new page,yes
21781,treatment,new page,no
12754,control,old page,no
21221,treatment,new page,no
12036,control,old page,no
21413,treatment,new page,no
20002,treatment,new page,no
12989,control,old page,no
19681,treatment,new page,no
19343,treatment,new page,yes
21625,treatment,new page,no
13251,control,old page,no
13417,control,old page,yes
21935,treatment,new page,yes
13289,control,old page,no
12347,control,old page,yes
20662,treatment,new page,no
12352,control,old page,no
19393,treatment,new page,no
19156,treatment,new page,no
13132,control,old page,no
13439,control,old page,no
12703,control,old page,no
12619,control,old page,yes
12587,control,old page,yes
12247,control,old page,no
22040,treatment,new page,yes
12729,control,old page,no
20762,treatment,new page,yes
20389,treatment,new page,no
12429,control,old page,no
21592,treatment,new page,yes
12398,control,old page,no
21286,treatment,new page,yes
20601,treatment,new page,yes
19632,treatment,new page,yes
19607,treatment,new page,no
19570,treatment,new page,no
12654,control,old page,no
19020,treatment,new page,yes
13403,control,old page,no
11890,control,old page,no
19439,treatment,new page,yes
12322,control,old page,yes
13094,control,old page,no
20744,treatment,new page,no
13425,control,old page,no
20613,treatment,new page,no
12872,control,old page,yes
21805,treatment,new page,yes
21968,treatment,new page,no
19216,treatment,new page,no
22229,treatment,new page,no
12252,control,old page,no
18894,treatment,new page,no
22200,treatment,new page,no
21758,treatment,new page,no
12405,control,old page,no
19228,treatment,new page,no
11894,control,old page,no
12951,control,old page,no
12186,control,old page,no
13009,control,old page,yes
20273,treatment,new page,yes
12471,control,old page,no
21495,treatment,new page,yes
13443,control,old page,no
12636,control,old page,no
22226,treatment,new page,yes
19056,treatment,new page,yes
22351,treatment,new page,no
12651,control,old page,no
19289,treatment,new page,no
13166,control,old page,no
